Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/25/2025,,Regular Season,Must See TV,0|0|0|0|0|68,Win,,,,,,,,,,,,,,
,,,,,,A WalkingBucket_,32,2,3,2,0,1,0,13,61.9,21,6,13,46.2
,,,,,,xPaleleiB,16,11,3,4,0,2,2,6,54.5,11,2,5,40.0
,,,,,,Flac0__0,12,9,3,2,0,4,0,5,71.4,7,2,2,100.0
,,,,,,Osakueva,5,0,6,1,0,1,3,1,14.3,7,1,4,25.0
,,,,,,Solaar,3,1,0,1,0,0,0,1,25.0,4,1,3,33.3
,,,Black Men Don't Cheat,0|0|0|0|0|55,Loss,,,,,,,,,,,,,,,
,,,,,,push meds,16,1,5,0,0,3,2,7,63.6,11,2,6,33.3
,,,,,,Ejenk21,12,0,6,1,0,0,5,4,40.0,10,4,10,40.0
,,,,,,exploitgawdtv--,12,18,3,0,1,1,1,5,62.5,8,0,1,0.0
,,,,,,ysalB,8,2,1,2,3,1,1,3,42.9,7,2,5,40.0
,,,,,,gflmilly757,7,1,1,1,1,1,2,3,33.3,9,1,7,14.3
